[2026-05-25 16:47:19] UID: 1016 | Username: Nimue Vaelaris | RAMA: NORMAL | Rango: 1-20 | Tirada: 14 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1779749239 | Microtime: 1779749239.482237 | IP: 83.38.116.215 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 OPR/131.0.0.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-05-30 06:58:37] UID: 1017 | Username: Maximus D. Argonaut | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 9 | Bonif: FullHaki:NO | ClanD:SI | Dragon:NO | Timestamp: 1780145917 | Microtime: 1780145917.686211 | IP: 2a0c:5a86:a305:3900:c55a:7dde:a928:9609 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 OPR/131.0.0.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-06-08 22:26:36] UID: 991 | Username: Maki Zen-in | RAMA: NORMAL | Rango: 1-20 | Tirada: 15 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1780979196 | Microtime: 1780979196.461572 | IP: 190.21.152.201 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-06-17 11:33:54] UID: 907 | Username: Moja | RAMA: NORMAL | Rango: 1-20 | Tirada: 16 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1781717634 | Microtime: 1781717634.933392 | IP: 91.250.156.139 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-06-18 00:02:47] UID: 907 | Username: Moja | RAMA: NORMAL | Rango: 1-20 | Tirada: 2 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1781762567 | Microtime: 1781762567.706422 | IP: 91.250.156.139 | UserAgent: Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/149.0.7827.137 Mobile/15E148 Safari/604.1 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-06-21 13:12:51] UID: 330 | Username: Kael Ravennor | RAMA: FULL_HAKI | Rango: 1-10 | Tirada: 2 | Bonif: FullHaki:SI | ClanD:NO | Dragon:NO | Timestamp: 1782069171 | Microtime: 1782069171.981824 | IP: 213.195.81.17 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-06-26 11:18:37] UID: 1014 | Username: Khaszmyr | RAMA: FULL_HAKI_Y_CLAN_D_O_DRAGON | Rango: 1-9 | Tirada: 2 | Bonif: FullHaki:SI | ClanD:NO | Dragon:SI | Timestamp: 1782494317 | Microtime: 1782494317.929802 | IP: 2605:59c8:203d:6d08:3462:27ca:536c:1479 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-06-28 02:46:27] UID: 998 | Username: Poker Face | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 3 | Bonif: FullHaki:NO | ClanD:SI | Dragon:NO | Timestamp: 1782636387 | Microtime: 1782636387.531335 | IP: 85.60.154.204 | UserAgent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-07-07 13:03:20] UID: 898 | Username: Brolk | RAMA: NORMAL | Rango: 1-20 | Tirada: 6 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1783451000 | Microtime: 1783451000.500955 | IP: 181.234.216.171 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-07-07 14:31:13] UID: 352 | Username: Hazel Byron | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 8 | Bonif: FullHaki:NO | ClanD:NO | Dragon:SI | Timestamp: 1783456273 | Microtime: 1783456273.718389 | IP: 178.139.225.158 | UserAgent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
